user_id,timestamp,start_city,start_state,start_country,end_city,end_state,end_country,distance_km,mode_of_transport,purpose,Origin_Lat,Origin_Lon,Dest_Lat,Dest_Lon
1004,2025-05-15 21:00:00,Manali,Himachal Pradesh,India,Ranchi,Jharkhand,India,1290,Flight,Family Visit,32.2454608,77.1872926,23.3700501,85.3250387
1004,2025-05-17 00:00:00,Bhopal,Madhya Pradesh,India,Varanasi,Uttar Pradesh,India,273,Bus,Work,23.2584857,77.401989,25.3356491,83.0076292
1004,2025-05-21 09:00:00,Jaipur,Rajasthan,India,Jodhpur,Rajasthan,India,408,Train,Leisure,26.9154576,75.8189817,26.2967719,73.0351433
1004,2025-05-24 15:00:00,Thiruvananthapuram,Kerala,India,Indore,Madhya Pradesh,India,938,Car,Family Visit,8.4882267,76.947551,22.7203616,75.8681996
1004,2025-05-27 22:00:00,Amritsar,Punjab,India,Varanasi,Uttar Pradesh,India,324,Flight,Business,31.6356659,74.8787496,25.3356491,83.0076292
1004,2025-05-31 02:00:00,Varanasi,Uttar Pradesh,India,Amritsar,Punjab,India,1317,Flight,Trekking,25.3356491,83.0076292,31.6356659,74.8787496
1004,2025-06-03 03:00:00,Kolkata,West Bengal,India,Bhopal,Madhya Pradesh,India,518,Bus,Return Trip,22.5726459,88.3638953,23.2584857,77.401989
1004,2025-06-08 07:00:00,Raipur,Chhattisgarh,India,Indore,Madhya Pradesh,India,946,Bus,Family Visit,21.2380912,81.6336993,22.7203616,75.8681996
1004,2025-06-09 12:00:00,New Delhi,Delhi,India,Bhubaneswar,Odisha,India,539,Car,Work,28.6430858,77.2192671,20.2602964,85.8394521
1004,2025-06-12 21:00:00,Surat,Gujarat,India,Dehradun,Uttarakhand,India,884,Car,Trekking,21.2094892,72.8317058,30.3255646,78.0436813
1004,2025-06-16 05:00:00,Lucknow,Uttar Pradesh,India,New Delhi,Delhi,India,238,Car,Family Visit,26.8381,80.9346001,28.6430858,77.2192671
1004,2025-06-21 06:00:00,New Delhi,Delhi,India,Shimla,Himachal Pradesh,India,718,Flight,Business,28.6430858,77.2192671,31.1041526,77.1709729
1004,2025-06-24 16:00:00,Mumbai,Maharashtra,India,Ranchi,Jharkhand,India,1388,Flight,Work,19.054999,72.8692035,23.3700501,85.3250387
1004,2025-06-27 00:00:00,Thiruvananthapuram,Kerala,India,Jaipur,Rajasthan,India,290,Bus,Return Trip,8.4882267,76.947551,26.9154576,75.8189817
1004,2025-06-30 08:00:00,Visakhapatnam,Andhra Pradesh,India,Surat,Gujarat,India,664,Bus,Business,17.6935526,83.2921297,21.2094892,72.8317058
1004,2025-07-04 12:00:00,Shimla,Himachal Pradesh,India,Ahmedabad,Gujarat,India,224,Bus,Trekking,31.1041526,77.1709729,23.0215374,72.5800568
1004,2025-07-06 18:00:00,Raipur,Chhattisgarh,India,Agra,Uttar Pradesh,India,277,Flight,Family Visit,21.2380912,81.6336993,27.1752554,78.0098161
1004,2025-07-07 22:00:00,Bhubaneswar,Odisha,India,Lucknow,Uttar Pradesh,India,249,Flight,Leisure,20.2602964,85.8394521,26.8381,80.9346001
1004,2025-07-09 04:00:00,Bhubaneswar,Odisha,India,Kolkata,West Bengal,India,169,Bus,Business,20.2602964,85.8394521,22.5726459,88.3638953
1004,2025-07-14 07:00:00,Indore,Madhya Pradesh,India,Goa,Goa,India,798,Flight,Leisure,22.7203616,75.8681996,15.4989946,73.8282141
1004,2025-07-16 09:00:00,New Delhi,Delhi,India,Indore,Madhya Pradesh,India,967,Bus,Tourism,28.6430858,77.2192671,22.7203616,75.8681996
1004,2025-07-18 12:00:00,Amritsar,Punjab,India,Bengaluru,Karnataka,India,106,Bus,Family Visit,31.6356659,74.8787496,12.9767936,77.590082
1004,2025-07-23 17:00:00,Ranchi,Jharkhand,India,Bhubaneswar,Odisha,India,864,Bus,Tourism,23.3700501,85.3250387,20.2602964,85.8394521
1004,2025-07-25 21:00:00,Manali,Himachal Pradesh,India,Guwahati,Assam,India,1152,Flight,Return Trip,32.2454608,77.1872926,26.1805978,91.753943
1004,2025-07-30 00:00:00,Amritsar,Punjab,India,Visakhapatnam,Andhra Pradesh,India,459,Train,Leisure,31.6356659,74.8787496,17.6935526,83.2921297
1004,2025-07-31 07:00:00,Manali,Himachal Pradesh,India,Chennai,Tamil Nadu,India,716,Bus,Leisure,32.2454608,77.1872926,13.0836939,80.270186
1004,2025-08-01 15:00:00,Ahmedabad,Gujarat,India,Guwahati,Assam,India,130,Car,Leisure,23.0215374,72.5800568,26.1805978,91.753943
1004,2025-08-04 01:00:00,Nagpur,Maharashtra,India,Kolkata,West Bengal,India,306,Train,Business,21.1498134,79.0820556,22.5726459,88.3638953
1005,2025-03-04 16:00:00,Patna,Bihar,India,Pune,Maharashtra,India,415,Car,Return Trip,25.6093239,85.1235252,18.5213738,73.8545071
1005,2025-03-05 17:00:00,Manali,Himachal Pradesh,India,Guwahati,Assam,India,789,Flight,Tourism,32.2454608,77.1872926,26.1805978,91.753943
1005,2025-03-08 03:00:00,Manali,Himachal Pradesh,India,Lucknow,Uttar Pradesh,India,1478,Bus,Business,32.2454608,77.1872926,26.8381,80.9346001
1005,2025-03-12 13:00:00,Jaipur,Rajasthan,India,Bhubaneswar,Odisha,India,523,Car,Business,26.9154576,75.8189817,20.2602964,85.8394521
1005,2025-03-14 15:00:00,Guwahati,Assam,India,Agra,Uttar Pradesh,India,657,Bus,Work,26.1805978,91.753943,27.1752554,78.0098161
1005,2025-03-18 21:00:00,Bhubaneswar,Odisha,India,Patna,Bihar,India,156,Flight,Tourism,20.2602964,85.8394521,25.6093239,85.1235252
1005,2025-03-20 01:00:00,Patna,Bihar,India,Indore,Madhya Pradesh,India,1005,Bus,Work,25.6093239,85.1235252,22.7203616,75.8681996
1005,2025-03-23 06:00:00,Pune,Maharashtra,India,New Delhi,Delhi,India,875,Bus,Family Visit,18.5213738,73.8545071,28.6430858,77.2192671
1005,2025-03-28 10:00:00,Pune,Maharashtra,India,Surat,Gujarat,India,1130,Flight,Leisure,18.5213738,73.8545071,21.2094892,72.8317058
1005,2025-03-30 19:00:00,Varanasi,Uttar Pradesh,India,Chandigarh,Chandigarh,India,156,Bus,Tourism,25.3356491,83.0076292,30.7334421,76.7797143
1005,2025-04-05 03:00:00,Surat,Gujarat,India,Amritsar,Punjab,India,764,Train,Leisure,21.2094892,72.8317058,31.6356659,74.8787496
1005,2025-04-07 08:00:00,Visakhapatnam,Andhra Pradesh,India,Varanasi,Uttar Pradesh,India,1415,Flight,Family Visit,17.6935526,83.2921297,25.3356491,83.0076292
1005,2025-04-11 18:00:00,Lucknow,Uttar Pradesh,India,Mumbai,Maharashtra,India,1033,Flight,Trekking,26.8381,80.9346001,19.054999,72.8692035
1005,2025-04-14 19:00:00,New Delhi,Delhi,India,Visakhapatnam,Andhra Pradesh,India,1043,Flight,Trekking,28.6430858,77.2192671,17.6935526,83.2921297
1005,2025-04-18 03:00:00,Visakhapatnam,Andhra Pradesh,India,Bhubaneswar,Odisha,India,599,Bus,Return Trip,17.6935526,83.2921297,20.2602964,85.8394521
1005,2025-04-19 07:00:00,Varanasi,Uttar Pradesh,India,Indore,Madhya Pradesh,India,422,Flight,Family Visit,25.3356491,83.0076292,22.7203616,75.8681996
1005,2025-04-24 11:00:00,Chandigarh,Chandigarh,India,Chennai,Tamil Nadu,India,820,Train,Trekking,30.7334421,76.7797143,13.0836939,80.270186
1005,2025-04-29 20:00:00,Jodhpur,Rajasthan,India,Hyderabad,Telangana,India,729,Car,Tourism,26.2967719,73.0351433,17.360589,78.4740613
1005,2025-05-03 04:00:00,Thiruvananthapuram,Kerala,India,Patna,Bihar,India,1374,Car,Return Trip,8.4882267,76.947551,25.6093239,85.1235252
1005,2025-05-07 07:00:00,Bhopal,Madhya Pradesh,India,Shimla,Himachal Pradesh,India,775,Car,Family Visit,23.2584857,77.401989,31.1041526,77.1709729
1005,2025-05-10 16:00:00,Bengaluru,Karnataka,India,New Delhi,Delhi,India,371,Flight,Business,12.9767936,77.590082,28.6430858,77.2192671
1005,2025-05-13 17:00:00,Ahmedabad,Gujarat,India,Thiruvananthapuram,Kerala,India,168,Bus,Tourism,23.0215374,72.5800568,8.4882267,76.947551
1005,2025-05-15 02:00:00,Bhubaneswar,Odisha,India,Guwahati,Assam,India,726,Train,Family Visit,20.2602964,85.8394521,26.1805978,91.753943
1005,2025-05-20 11:00:00,New Delhi,Delhi,India,Surat,Gujarat,India,954,Car,Family Visit,28.6430858,77.2192671,21.2094892,72.8317058
1005,2025-05-23 17:00:00,Jodhpur,Rajasthan,India,Goa,Goa,India,1101,Flight,Tourism,26.2967719,73.0351433,15.4989946,73.8282141
1005,2025-05-26 18:00:00,New Delhi,Delhi,India,Bhubaneswar,Odisha,India,1222,Car,Business,28.6430858,77.2192671,20.2602964,85.8394521
1005,2025-05-29 22:00:00,Nagpur,Maharashtra,India,Patna,Bihar,India,849,Flight,Leisure,21.1498134,79.0820556,25.6093239,85.1235252
1005,2025-06-01 23:00:00,Jodhpur,Rajasthan,India,Nagpur,Maharashtra,India,271,Train,Work,26.2967719,73.0351433,21.1498134,79.0820556
1005,2025-06-04 01:00:00,Indore,Madhya Pradesh,India,Nagpur,Maharashtra,India,909,Bus,Family Visit,22.7203616,75.8681996,21.1498134,79.0820556
1005,2025-06-06 11:00:00,Indore,Madhya Pradesh,India,Amritsar,Punjab,India,821,Flight,Work,22.7203616,75.8681996,31.6356659,74.8787496
1005,2025-06-07 13:00:00,Bhubaneswar,Odisha,India,Shimla,Himachal Pradesh,India,1360,Car,Leisure,20.2602964,85.8394521,31.1041526,77.1709729
1005,2025-06-08 22:00:00,Raipur,Chhattisgarh,India,Amritsar,Punjab,India,1045,Train,Tourism,21.2380912,81.6336993,31.6356659,74.8787496
1005,2025-06-13 02:00:00,Raipur,Chhattisgarh,India,Varanasi,Uttar Pradesh,India,353,Flight,Tourism,21.2380912,81.6336993,25.3356491,83.0076292
1005,2025-06-15 04:00:00,Nagpur,Maharashtra,India,Hyderabad,Telangana,India,974,Bus,Business,21.1498134,79.0820556,17.360589,78.4740613
1005,2025-06-20 05:00:00,Mumbai,Maharashtra,India,New Delhi,Delhi,India,1394,Car,Tourism,19.054999,72.8692035,28.6430858,77.2192671
1005,2025-06-22 15:00:00,Nagpur,Maharashtra,India,Varanasi,Uttar Pradesh,India,1123,Bus,Trekking,21.1498134,79.0820556,25.3356491,83.0076292
1005,2025-06-25 19:00:00,Goa,Goa,India,Chandigarh,Chandigarh,India,847,Bus,Return Trip,15.4989946,73.8282141,30.7334421,76.7797143
1005,2025-06-28 02:00:00,Chennai,Tamil Nadu,India,Nagpur,Maharashtra,India,303,Car,Return Trip,13.0836939,80.270186,21.1498134,79.0820556
1005,2025-07-01 07:00:00,Guwahati,Assam,India,Pune,Maharashtra,India,930,Flight,Tourism,26.1805978,91.753943,18.5213738,73.8545071
1005,2025-07-03 17:00:00,Guwahati,Assam,India,Goa,Goa,India,751,Car,Return Trip,26.1805978,91.753943,15.4989946,73.8282141
1005,2025-07-04 22:00:00,Mumbai,Maharashtra,India,Lucknow,Uttar Pradesh,India,138,Bus,Trekking,19.054999,72.8692035,26.8381,80.9346001
1005,2025-07-10 07:00:00,Ahmedabad,Gujarat,India,Varanasi,Uttar Pradesh,India,1393,Flight,Work,23.0215374,72.5800568,25.3356491,83.0076292
1005,2025-07-14 12:00:00,Mumbai,Maharashtra,India,Pune,Maharashtra,India,82,Bus,Return Trip,19.054999,72.8692035,18.5213738,73.8545071
1005,2025-07-18 18:00:00,Dehradun,Uttarakhand,India,Bengaluru,Karnataka,India,937,Car,Tourism,30.3255646,78.0436813,12.9767936,77.590082
1005,2025-07-21 04:00:00,Agra,Uttar Pradesh,India,Manali,Himachal Pradesh,India,1281,Flight,Return Trip,27.1752554,78.0098161,32.2454608,77.1872926
1005,2025-07-26 07:00:00,Jaipur,Rajasthan,India,Raipur,Chhattisgarh,India,1164,Car,Business,26.9154576,75.8189817,21.2380912,81.6336993
1005,2025-07-30 13:00:00,Goa,Goa,India,Ahmedabad,Gujarat,India,1453,Flight,Work,15.4989946,73.8282141,23.0215374,72.5800568
1005,2025-08-04 19:00:00,Pune,Maharashtra,India,Amritsar,Punjab,India,1383,Flight,Work,18.5213738,73.8545071,31.6356659,74.8787496
1005,2025-08-09 02:00:00,Pune,Maharashtra,India,Goa,Goa,India,678,Flight,Return Trip,18.5213738,73.8545071,15.4989946,73.8282141
1005,2025-08-14 05:00:00,Indore,Madhya Pradesh,India,Dehradun,Uttarakhand,India,88,Train,Work,22.7203616,75.8681996,30.3255646,78.0436813
1006,2025-03-05 14:00:00,Surat,Gujarat,India,Ahmedabad,Gujarat,India,1283,Car,Family Visit,21.2094892,72.8317058,23.0215374,72.5800568
1006,2025-03-06 20:00:00,Goa,Goa,India,Raipur,Chhattisgarh,India,1014,Train,Leisure,15.4989946,73.8282141,21.2380912,81.6336993
1006,2025-03-09 03:00:00,Varanasi,Uttar Pradesh,India,Bhopal,Madhya Pradesh,India,977,Car,Trekking,25.3356491,83.0076292,23.2584857,77.401989
1006,2025-03-13 10:00:00,Dehradun,Uttarakhand,India,Bengaluru,Karnataka,India,1335,Train,Work,30.3255646,78.0436813,12.9767936,77.590082
1006,2025-03-15 12:00:00,Manali,Himachal Pradesh,India,Chandigarh,Chandigarh,India,1114,Bus,Trekking,32.2454608,77.1872926,30.7334421,76.7797143
1006,2025-03-17 17:00:00,New Delhi,Delhi,India,Thiruvananthapuram,Kerala,India,188,Flight,Return Trip,28.6430858,77.2192671,8.4882267,76.947551
1006,2025-03-23 03:00:00,Patna,Bihar,India,Bengaluru,Karnataka,India,767,Flight,Trekking,25.6093239,85.1235252,12.9767936,77.590082
1006,2025-03-26 05:00:00,Mumbai,Maharashtra,India,Ahmedabad,Gujarat,India,181,Train,Return Trip,19.054999,72.8692035,23.0215374,72.5800568
1006,2025-03-31 11:00:00,Lucknow,Uttar Pradesh,India,Agra,Uttar Pradesh,India,937,Bus,Return Trip,26.8381,80.9346001,27.1752554,78.0098161
1006,2025-04-03 12:00:00,Ahmedabad,Gujarat,India,Goa,Goa,India,334,Flight,Tourism,23.0215374,72.5800568,15.4989946,73.8282141
1006,2025-04-08 19:00:00,Goa,Goa,India,Kolkata,West Bengal,India,1195,Bus,Tourism,15.4989946,73.8282141,22.5726459,88.3638953
1006,2025-04-10 21:00:00,Agra,Uttar Pradesh,India,Mumbai,Maharashtra,India,454,Bus,Family Visit,27.1752554,78.0098161,19.054999,72.8692035
1006,2025-04-14 01:00:00,Pune,Maharashtra,India,Nagpur,Maharashtra,India,458,Bus,Trekking,18.5213738,73.8545071,21.1498134,79.0820556
1006,2025-04-17 07:00:00,Lucknow,Uttar Pradesh,India,Amritsar,Punjab,India,1281,Flight,Return Trip,26.8381,80.9346001,31.6356659,74.8787496
1006,2025-04-21 15:00:00,New Delhi,Delhi,India,Bengaluru,Karnataka,India,1059,Car,Business,28.6430858,77.2192671,12.9767936,77.590082
1006,2025-04-25 23:00:00,Surat,Gujarat,India,Visakhapatnam,Andhra Pradesh,India,682,Train,Leisure,21.2094892,72.8317058,17.6935526,83.2921297
1006,2025-04-28 04:00:00,Bengaluru,Karnataka,India,Nagpur,Maharashtra,India,795,Flight,Trekking,12.9767936,77.590082,21.1498134,79.0820556
1006,2025-04-29 13:00:00,Ranchi,Jharkhand,India,Hyderabad,Telangana,India,473,Flight,Family Visit,23.3700501,85.3250387,17.360589,78.4740613
1006,2025-05-04 23:00:00,Dehradun,Uttarakhand,India,Pune,Maharashtra,India,643,Bus,Family Visit,30.3255646,78.0436813,18.5213738,73.8545071
1006,2025-05-10 04:00:00,Raipur,Chhattisgarh,India,Thiruvananthapuram,Kerala,India,142,Car,Tourism,21.2380912,81.6336993,8.4882267,76.947551
1006,2025-05-11 12:00:00,Indore,Madhya Pradesh,India,Mumbai,Maharashtra,India,1088,Train,Business,22.7203616,75.8681996,19.054999,72.8692035
1006,2025-05-15 20:00:00,Ranchi,Jharkhand,India,Kolkata,West Bengal,India,1235,Car,Leisure,23.3700501,85.3250387,22.5726459,88.3638953
1006,2025-05-20 21:00:00,Bhubaneswar,Odisha,India,New Delhi,Delhi,India,884,Flight,Work,20.2602964,85.8394521,28.6430858,77.2192671
1006,2025-05-24 22:00:00,Kolkata,West Bengal,India,Agra,Uttar Pradesh,India,934,Car,Work,22.5726459,88.3638953,27.1752554,78.0098161
1006,2025-05-29 07:00:00,Patna,Bihar,India,Varanasi,Uttar Pradesh,India,1175,Bus,Leisure,25.6093239,85.1235252,25.3356491,83.0076292
1006,2025-06-01 17:00:00,Pune,Maharashtra,India,Hyderabad,Telangana,India,266,Bus,Business,18.5213738,73.8545071,17.360589,78.4740613
1006,2025-06-07 03:00:00,Guwahati,Assam,India,Pune,Maharashtra,India,1220,Bus,Trekking,26.1805978,91.753943,18.5213738,73.8545071
1006,2025-06-11 13:00:00,Thiruvananthapuram,Kerala,India,Goa,Goa,India,1055,Flight,Return Trip,8.4882267,76.947551,15.4989946,73.8282141
1006,2025-06-16 19:00:00,Guwahati,Assam,India,Chandigarh,Chandigarh,India,605,Train,Trekking,26.1805978,91.753943,30.7334421,76.7797143
1006,2025-06-20 02:00:00,Mumbai,Maharashtra,India,Shimla,Himachal Pradesh,India,194,Bus,Family Visit,19.054999,72.8692035,31.1041526,77.1709729
1006,2025-06-21 07:00:00,Patna,Bihar,India,Ahmedabad,Gujarat,India,876,Car,Return Trip,25.6093239,85.1235252,23.0215374,72.5800568
1006,2025-06-25 17:00:00,Ranchi,Jharkhand,India,Varanasi,Uttar Pradesh,India,180,Train,Trekking,23.3700501,85.3250387,25.3356491,83.0076292
1006,2025-06-30 01:00:00,Mumbai,Maharashtra,India,Amritsar,Punjab,India,1358,Flight,Tourism,19.054999,72.8692035,31.6356659,74.8787496
1006,2025-07-03 08:00:00,Amritsar,Punjab,India,Surat,Gujarat,India,487,Flight,Business,31.6356659,74.8787496,21.2094892,72.8317058
1006,2025-07-05 15:00:00,Manali,Himachal Pradesh,India,Surat,Gujarat,India,1144,Car,Tourism,32.2454608,77.1872926,21.2094892,72.8317058
1006,2025-07-09 16:00:00,Manali,Himachal Pradesh,India,Jaipur,Rajasthan,India,1016,Car,Trekking,32.2454608,77.1872926,26.9154576,75.8189817
1006,2025-07-11 18:00:00,Chandigarh,Chandigarh,India,Jodhpur,Rajasthan,India,666,Bus,Leisure,30.7334421,76.7797143,26.2967719,73.0351433
1006,2025-07-14 19:00:00,Jaipur,Rajasthan,India,Manali,Himachal Pradesh,India,765,Flight,Trekking,26.9154576,75.8189817,32.2454608,77.1872926
1006,2025-07-16 05:00:00,Thiruvananthapuram,Kerala,India,Ranchi,Jharkhand,India,1159,Bus,Trekking,8.4882267,76.947551,23.3700501,85.3250387
1006,2025-07-18 13:00:00,Surat,Gujarat,India,Bhopal,Madhya Pradesh,India,561,Bus,Tourism,21.2094892,72.8317058,23.2584857,77.401989
1006,2025-07-21 23:00:00,Ahmedabad,Gujarat,India,Bhubaneswar,Odisha,India,936,Bus,Trekking,23.0215374,72.5800568,20.2602964,85.8394521
1006,2025-07-23 04:00:00,Bhubaneswar,Odisha,India,Jodhpur,Rajasthan,India,723,Flight,Leisure,20.2602964,85.8394521,26.2967719,73.0351433
1006,2025-07-25 08:00:00,Pune,Maharashtra,India,Varanasi,Uttar Pradesh,India,1275,Train,Return Trip,18.5213738,73.8545071,25.3356491,83.0076292
1006,2025-07-27 16:00:00,Pune,Maharashtra,India,Jaipur,Rajasthan,India,158,Flight,Return Trip,18.5213738,73.8545071,26.9154576,75.8189817
1006,2025-07-30 02:00:00,Surat,Gujarat,India,Shimla,Himachal Pradesh,India,997,Train,Leisure,21.2094892,72.8317058,31.1041526,77.1709729
1006,2025-08-02 11:00:00,Manali,Himachal Pradesh,India,Jaipur,Rajasthan,India,1164,Train,Trekking,32.2454608,77.1872926,26.9154576,75.8189817
1006,2025-08-04 15:00:00,Chennai,Tamil Nadu,India,Nagpur,Maharashtra,India,1489,Train,Tourism,13.0836939,80.270186,21.1498134,79.0820556
1006,2025-08-08 01:00:00,Bhopal,Madhya Pradesh,India,Thiruvananthapuram,Kerala,India,1351,Train,Tourism,23.2584857,77.401989,8.4882267,76.947551
1006,2025-08-13 11:00:00,Lucknow,Uttar Pradesh,India,Kolkata,West Bengal,India,1286,Bus,Return Trip,26.8381,80.9346001,22.5726459,88.3638953
1006,2025-08-18 13:00:00,Patna,Bihar,India,Visakhapatnam,Andhra Pradesh,India,883,Car,Trekking,25.6093239,85.1235252,17.6935526,83.2921297
1007,2025-03-04 13:00:00,Jodhpur,Rajasthan,India,Pune,Maharashtra,India,591,Car,Tourism,26.2967719,73.0351433,18.5213738,73.8545071
1007,2025-03-07 17:00:00,Mumbai,Maharashtra,India,Chandigarh,Chandigarh,India,967,Train,Return Trip,19.054999,72.8692035,30.7334421,76.7797143
1007,2025-03-10 20:00:00,Patna,Bihar,India,Mumbai,Maharashtra,India,833,Train,Trekking,25.6093239,85.1235252,19.054999,72.8692035
1007,2025-03-12 23:00:00,Jaipur,Rajasthan,India,Lucknow,Uttar Pradesh,India,862,Flight,Tourism,26.9154576,75.8189817,26.8381,80.9346001
1007,2025-03-17 06:00:00,Visakhapatnam,Andhra Pradesh,India,Patna,Bihar,India,1416,Car,Leisure,17.6935526,83.2921297,25.6093239,85.1235252
1007,2025-03-22 12:00:00,Jodhpur,Rajasthan,India,Guwahati,Assam,India,122,Flight,Business,26.2967719,73.0351433,26.1805978,91.753943
1007,2025-03-25 14:00:00,Lucknow,Uttar Pradesh,India,New Delhi,Delhi,India,925,Bus,Business,26.8381,80.9346001,28.6430858,77.2192671
1007,2025-03-30 22:00:00,Amritsar,Punjab,India,Dehradun,Uttarakhand,India,1400,Flight,Tourism,31.6356659,74.8787496,30.3255646,78.0436813
1007,2025-04-04 07:00:00,Visakhapatnam,Andhra Pradesh,India,Patna,Bihar,India,1248,Train,Return Trip,17.6935526,83.2921297,25.6093239,85.1235252
1007,2025-04-07 11:00:00,Dehradun,Uttarakhand,India,Thiruvananthapuram,Kerala,India,1454,Flight,Tourism,30.3255646,78.0436813,8.4882267,76.947551
1007,2025-04-09 14:00:00,Varanasi,Uttar Pradesh,India,Surat,Gujarat,India,646,Flight,Tourism,25.3356491,83.0076292,21.2094892,72.8317058
1007,2025-04-14 19:00:00,Jodhpur,Rajasthan,India,Surat,Gujarat,India,1398,Train,Return Trip,26.2967719,73.0351433,21.2094892,72.8317058
1007,2025-04-20 00:00:00,Indore,Madhya Pradesh,India,New Delhi,Delhi,India,1305,Train,Return Trip,22.7203616,75.8681996,28.6430858,77.2192671
1007,2025-04-21 04:00:00,Mumbai,Maharashtra,India,Kolkata,West Bengal,India,804,Bus,Family Visit,19.054999,72.8692035,22.5726459,88.3638953
1007,2025-04-26 13:00:00,Indore,Madhya Pradesh,India,Nagpur,Maharashtra,India,204,Flight,Tourism,22.7203616,75.8681996,21.1498134,79.0820556
1007,2025-04-30 16:00:00,Mumbai,Maharashtra,India,Goa,Goa,India,172,Car,Trekking,19.054999,72.8692035,15.4989946,73.8282141
1007,2025-05-03 02:00:00,Guwahati,Assam,India,New Delhi,Delhi,India,474,Train,Return Trip,26.1805978,91.753943,28.6430858,77.2192671
1007,2025-05-08 05:00:00,Ranchi,Jharkhand,India,Chandigarh,Chandigarh,India,1231,Train,Leisure,23.3700501,85.3250387,30.7334421,76.7797143
1007,2025-05-13 08:00:00,Ahmedabad,Gujarat,India,Hyderabad,Telangana,India,1402,Bus,Return Trip,23.0215374,72.5800568,17.360589,78.4740613
1007,2025-05-15 10:00:00,Raipur,Chhattisgarh,India,Kolkata,West Bengal,India,788,Train,Work,21.2380912,81.6336993,22.5726459,88.3638953
1007,2025-05-20 15:00:00,Nagpur,Maharashtra,India,Ranchi,Jharkhand,India,1026,Train,Tourism,21.1498134,79.0820556,23.3700501,85.3250387
1007,2025-05-21 21:00:00,Mumbai,Maharashtra,India,Raipur,Chhattisgarh,India,159,Car,Trekking,19.054999,72.8692035,21.2380912,81.6336993
1007,2025-05-26 03:00:00,Hyderabad,Telangana,India,Nagpur,Maharashtra,India,446,Flight,Family Visit,17.360589,78.4740613,21.1498134,79.0820556
1007,2025-05-31 11:00:00,Thiruvananthapuram,Kerala,India,Varanasi,Uttar Pradesh,India,1259,Train,Tourism,8.4882267,76.947551,25.3356491,83.0076292
1007,2025-06-05 15:00:00,Nagpur,Maharashtra,India,Chandigarh,Chandigarh,India,1494,Bus,Tourism,21.1498134,79.0820556,30.7334421,76.7797143
1007,2025-06-07 21:00:00,Visakhapatnam,Andhra Pradesh,India,Agra,Uttar Pradesh,India,351,Car,Trekking,17.6935526,83.2921297,27.1752554,78.0098161
1007,2025-06-11 00:00:00,Manali,Himachal Pradesh,India,Hyderabad,Telangana,India,905,Flight,Business,32.2454608,77.1872926,17.360589,78.4740613
1007,2025-06-16 02:00:00,Varanasi,Uttar Pradesh,India,Mumbai,Maharashtra,India,251,Flight,Tourism,25.3356491,83.0076292,19.054999,72.8692035
1007,2025-06-18 12:00:00,Bhubaneswar,Odisha,India,Thiruvananthapuram,Kerala,India,1017,Flight,Trekking,20.2602964,85.8394521,8.4882267,76.947551
1007,2025-06-22 15:00:00,Thiruvananthapuram,Kerala,India,Hyderabad,Telangana,India,1288,Train,Trekking,8.4882267,76.947551,17.360589,78.4740613
1007,2025-06-23 23:00:00,Varanasi,Uttar Pradesh,India,Chandigarh,Chandigarh,India,874,Bus,Work,25.3356491,83.0076292,30.7334421,76.7797143
1007,2025-06-26 05:00:00,Nagpur,Maharashtra,India,New Delhi,Delhi,India,939,Train,Work,21.1498134,79.0820556,28.6430858,77.2192671
1007,2025-06-28 14:00:00,Shimla,Himachal Pradesh,India,Guwahati,Assam,India,1175,Car,Work,31.1041526,77.1709729,26.1805978,91.753943
1007,2025-07-01 16:00:00,Indore,Madhya Pradesh,India,Dehradun,Uttarakhand,India,1089,Flight,Tourism,22.7203616,75.8681996,30.3255646,78.0436813
1007,2025-07-03 19:00:00,Chandigarh,Chandigarh,India,Dehradun,Uttarakhand,India,1317,Train,Trekking,30.7334421,76.7797143,30.3255646,78.0436813
1007,2025-07-07 20:00:00,Thiruvananthapuram,Kerala,India,Patna,Bihar,India,1315,Car,Work,8.4882267,76.947551,25.6093239,85.1235252
1007,2025-07-09 01:00:00,Ranchi,Jharkhand,India,Bengaluru,Karnataka,India,1020,Flight,Family Visit,23.3700501,85.3250387,12.9767936,77.590082
1007,2025-07-13 05:00:00,Hyderabad,Telangana,India,Agra,Uttar Pradesh,India,128,Flight,Return Trip,17.360589,78.4740613,27.1752554,78.0098161
1007,2025-07-14 09:00:00,Jodhpur,Rajasthan,India,Nagpur,Maharashtra,India,1070,Flight,Return Trip,26.2967719,73.0351433,21.1498134,79.0820556
1007,2025-07-18 14:00:00,Pune,Maharashtra,India,Indore,Madhya Pradesh,India,1145,Car,Trekking,18.5213738,73.8545071,22.7203616,75.8681996
1007,2025-07-21 19:00:00,Varanasi,Uttar Pradesh,India,Hyderabad,Telangana,India,1051,Car,Return Trip,25.3356491,83.0076292,17.360589,78.4740613
1007,2025-07-23 22:00:00,Thiruvananthapuram,Kerala,India,Bhubaneswar,Odisha,India,282,Car,Tourism,8.4882267,76.947551,20.2602964,85.8394521
1007,2025-07-29 04:00:00,Bhopal,Madhya Pradesh,India,Bhubaneswar,Odisha,India,1356,Flight,Tourism,23.2584857,77.401989,20.2602964,85.8394521
1007,2025-08-03 09:00:00,Lucknow,Uttar Pradesh,India,Jodhpur,Rajasthan,India,1435,Flight,Leisure,26.8381,80.9346001,26.2967719,73.0351433
